,review_id,user_id,business_id,stars,useful,funny,cool,text,date,labels_3,labels_2,year
531,6VE8E9gE5pQCiW9Q1yDCCQ,3W-lOOaIVQZONZP83kab6g,OWOOc0YjU_kioLeEgo5VCA,5.0,0.0,0.0,0.0,"The bad parts are that it is ways outside of town and overrun with tourists --waits can be as long as 2+ hours for brunch.  Also, its been bought from the original owners, expanded, and is more commericalized.  However, still the best fried chicken, country ham and biscuits you'll ever get.  Waitstaff and decor are still intact, so you'll still feel like you're in Dukes of Hazard.  I suggest going for a big dinner with friends: its BYOB, and  you can climb over the grassy knowl to the gas station and buy some beer.",2005-08-16 21:48:48,positive,positive,2005
532,uPkCD4YtxhibudR2yo-YZQ,3W-lOOaIVQZONZP83kab6g,yqq1Fvt7WtduIO3GwjCP1Q,3.0,1.0,0.0,0.0,"Its nothing special, but the waitstaff is friendly, the crowd young, a good happy hour scene, tasty pub food.  Overall, a jovial, easy experience.",2005-08-16 21:51:52,neutral,negative,2005
533,3dAxC-a49LnTtdofyCQG0Q,3W-lOOaIVQZONZP83kab6g,4bOqibZuKDbnOa-K0kM4Sg,4.0,0.0,1.0,0.0,"Waitresses are friendly and beautiful but service is always a bit slow because this place is so popular.  Comfy seating, cool decor, many beers on tap.  Order the sampler for some beer from five different continents.  Good laid back trivia night on Wednesdays.  Kind of a preppy college crowd some nights.",2005-08-16 21:58:56,positive,positive,2005
534,fN5jKsoSVArs2Uf0Bm9VvQ,HhwPTD8_6QmRbRfWvImwuQ,Ddu6G10ZA6OdkU6z3Hz-2w,4.0,1.0,1.0,1.0,"Fun, interactive museum for kids that takes a lot of time. You can't see this whole place and really explore in just an hour or two. They have a bridge over the highway where you can use a radar to check cars. My son thought this was great. Many, many activities!",2005-08-17 15:58:36,positive,positive,2005
535,a86LrnrmMNFoDxkNizCQiw,4Xi2i_i1RzKkoJ41_1JHig,o3RGMdSY37_PX1k1vZsXpA,2.0,6.0,4.0,1.0,"We were told this is Wolfgang Puck's favorite restaurant when he comes to Clearwater to do his mega weekends on HSN. Unfortunately I failed to see the appeal... I ordered the Steak ""Tataki"" Salad with baby spinach, gorgonzola, toasted pecans, crispy 
Vidalia onions and roasted Georgia peaches. First off, the pecans were stale, and the ""roasted"" peaches definitely came out of a can. There was no way those were fresh peaches, much less from Georgia. 

One of my eating companions ordered the crab cakes and that looked to be the winning dish. Or maybe I should have surrendered to pizza!",2005-08-17 17:05:31,negative,negative,2005
536,x9EgGwQkHA1zSST6VcCE-w,PO-U11FmTDiqCEqtilFjVQ,KLhihQ0r0BYD9ySP-WMT9A,1.0,1.0,0.0,0.0,"# 1936
2017 S. Broad St.
Philadelphia , PA 19148
215-467-0850

I'm so annoyed with the pharmacy of the Rite Aid at Broad and Snyder. I seems that every month we have issues picking up our prescriptions.

Issues we've had:
- Prescription hasn't been filled yet, even though we submitted via the website 24 hours earlier.
- Prescription hasn't been filled yet because they are out of the drug. Very poor inventory control.
- Prescription has been filled, but they can't find where they filed it.
- Rude and beligerent pharmacists and cashiers.
- Transfered prescriptions to another store and go to pick it up and are told they never got the order.
- The last woman blamed me for them having inaccurate contact information in spite of my having just heard of it.  The number they'd been trying to call was disconnected over 2 years ago. When there have been issues why didn't someone ask for a new contact number?

It makes me sad.",2005-08-18 17:02:26,negative,negative,2005
537,qghXzf3ch_WTssSOXP4yVQ,PO-U11FmTDiqCEqtilFjVQ,YPLfRswyryjjW3VJa-SdaA,4.0,1.0,0.0,0.0,"As a former vegatarian and current non-red-meat-eater, I have trouble in the City-of-Cheese-Steaks finding a good Chicken Steak.  Ishkabibble's, however, is good. 

The atmosphere is a bit odd with headshots of no name and has been musicians covering all of two walls in the small place.",2005-08-18 17:15:34,positive,positive,2005
538,Se8pJnWX0_ETMVAR3UuwwA,UZ6YOaTiZ1lTZWKASIkVuA,ZKPrXH_GNW_AtZ31tP3NmA,5.0,2.0,5.0,1.0,Excellent food. Amazing ambiance. Stellar service. Plus they're environmentally and politically conscious. Went to a great seminar about drug education which included a three course dinner. Highly recommended!,2005-08-18 17:36:18,positive,positive,2005
539,EIZWG3REVdHWKcpxtsSyVw,_BHTC7nyCBoZcfiiD5cOXg,TIp9kHzG9bbjwI4bIHffUg,5.0,5.0,1.0,1.0,"New American cuisine utilizing fresh local ingredients flows out of this kitchen in some of the most creative presentations I've ever seen. An unusual mixed grill of tournedos of beef, Ahi tuna, and rack of lamb is served with a trio of distinct sauces, each perfect for its intended target. Sauteed grouper and snow crab are combined in a bolognese sauce and served over cayenne spaghetti with a side of braised fennel in a basil-infused dressing. Grilled ostrich tenderloin (which doesn't taste like chicken) with a rosemary-juniper sauce is flanked by Yukon gold potatoes, sausage pancakes, and sauteed asparagus. The staffers clearly are food savvy and offer detailed descriptions and sincerely glowing recommendations. The no-reservation policy is annoying because the place is so popular, but the dining experience is well worth the usual wait.",2005-08-18 18:55:21,positive,positive,2005
540,CgN3apqLFCDIf6BQhh2eAg,_BHTC7nyCBoZcfiiD5cOXg,3YqUe2FTCQr0pPVK8oCv6Q,5.0,4.0,0.0,4.0,"An eleven-room dining establishment that seats 1600, is heavy on classic, Old World charm, and takes up an entire city block, this is Florida's oldest and the world's largest Spanish restaurant, opened in 1905 in historic Ybor City. It's inconceivable that a kitchen could maintain any reasonable quality when feeding the masses like this, but Columbia somehow manages to pull it off, without resorting to what tastes like assembly line cooking. The most popular draw here is paella, a melange of fresh fish, shrimp, scallops, squid, mussels, clams, chicken, pork, and sausage mixed with green peppers, onions, and tomatoes and heaped over piles of yellow rice. The neighborhood's ethnic flavor comes through with a nightly show of flamenco. There's a cigar bar with live jazz and a retail store. Open daily except Sunday, because any staff that handles this much traffic in a week definitely deserves its day of rest.",2005-08-18 19:38:17,positive,positive,2005
541,PtwTdtf8JNrrT2uBXSXpuw,_BHTC7nyCBoZcfiiD5cOXg,dsfRniRgfbDjC8os848B6A,5.0,4.0,0.0,4.0,"A Tampa landmark owned and operated by the same family for more than forty years. Cited as one of the best steak houses in the country by a number of sources, it serves only U.S. Prime beef, aged for five to ten weeks in specially-built lockers with carefully controlled humidity and temperature. All beef dishes are priced by the cut, weight, and thickness, and include French onion Soup, salad, a baked potato, onion rings, and a medley of organic vegetables. At Bern's, the motto appears to be nothing succeeds like excess. Their wine list is two hundred twelve pages long, weighs eight pounds, and lists over 7,000 options. They offer two dozen different caviars. In the upstairs dessert room, a sixty-five page dessert menu is available along with a selection of 1,800 dessert wines and spirits. All of the vegetables and salad greens come from the family gardens. Recently opened next door is the cleverly-named Side Bern's, a wine bar-brasserie with a more casual menu. Open daily for dinner only; reservations are highly recommended.",2005-08-18 19:49:43,positive,positive,2005
542,jM_xcnw7VLEVcqHksWqloQ,iL-5xEeaQWpESDgKdl-Krw,pIk9nQottFBg8hlwdJyqmg,5.0,1.0,3.0,2.0,"The Cha Gio here is too amazing for words. Order some Cha Gio, put some chili paste in the fish sauce, order a little ""Pesi Soda"" to wash it down and you will immidiately have 10 orgasms. Honestly too good for words. My favorite dish I've ever had at a restaurant- period.",2005-08-18 20:05:48,positive,positive,2005
543,OXPqkJYj6P-npCJmwzkiTQ,_BHTC7nyCBoZcfiiD5cOXg,HPqTJ_yF2ZJw87yHWnSzSg,5.0,5.0,0.0,4.0,"Originally built in 1773, this was the convening site for the Constitutional Convention, as well as the setting for one of George Washington's inaugural celebrations. The cuisine here is authentic early American, with many of the dishes adapted from 18th Century recipes. Veal sausage with  sauerkraut and mashed potatoes, honey-glazed duck with asparagus, and medallions of venison with leeks are among the traditional entrees served by a staff in period dress. A children's menu suggests this is an ideal place for family dining, but you may feel differently after seeing the prices.",2005-08-19 02:28:59,positive,positive,2005
544,vLpMjALn63z_DtYbgQk7Pg,_BHTC7nyCBoZcfiiD5cOXg,y1Z9tymuBGVDZnYZoLk-2Q,5.0,4.0,0.0,4.0,"This beautiful space is located among the art galleries, antique furniture stores, and bookshops in the Old City Arts district. The New American menu changes on a daily basis. We started with shared orders of steamed mussels with sweet Italian sausage and spinach in a garlicky broth and seared ginger-scented scallops, followed by roasted bass with sauted tomatoes, onions, Kalamata olives, and red peppers and an absolutely fat-free breast of duck with carrot-potato mash and asparagus. The service is as impeccable as the surroundings are elegant.",2005-08-19 02:33:52,positive,positive,2005
545,P3BX8iqa3UaZWEhtGlnYlg,_BHTC7nyCBoZcfiiD5cOXg,RtmrqFKEtcJJdUkQEiSqDw,5.0,2.0,0.0,4.0,"The drama of the Art Deco decor here is echoed in the menu, featuring contemporary French cuisine with Asian and Italian influences. Start your meal with leek and crabmeat ravioli in a fragrant lemongrass sauce or oversized and very spicy wasabi crab cakes, then continue with either Bay of Fundy salmon with French lentils or pan-roasted black bass and Chinese eggplant in ginger sauce. This is proof positive that Philly food is more than a cheesesteak sandwich.",2005-08-19 02:37:55,positive,positive,2005
546,ncdDy6-A7Mxsq0Fdpz3ubQ,_BHTC7nyCBoZcfiiD5cOXg,n_fUROdhfmLwd_mpBi55ew,5.0,4.0,0.0,5.0,"Central Grocery has exactly one item on its menu - a muffaletta. Signs throughout this small Italian grocery store declare that this the place where it was born, a claim shared about a half dozen other establishments in the French Quarter, but I'm willing to state the one served here is the best. A huge sandwich consisting of salami, ham, cheese, and olive salad on a round roll, closer to the size of a small loaf of bread, it's so big that four people can easily share a whole one. What sets this above the others in town is the terrific olive salad, perfectly seasoned and dripping with oil, so grab a very large fistful of paper napkins before you take your first bite.",2005-08-19 19:32:09,positive,positive,2005
547,uTBTjesWyJUcNLtCzd84Tg,_BHTC7nyCBoZcfiiD5cOXg,iSRTaT9WngzB8JJ2YKJUig,5.0,2.0,1.0,3.0,"Mother's was started more than six decades as a lunch spot serving po-boys for dock workers. For the uninitiated, po-boys are a New Orleans creation, an overstuffed sandwich on a french roll which was a relative bargain, hence affordable to 'poor boys.' What used to be a dive is now in the heart of the central business district, which grew up around Mother's while she stayed in place. Did she polish things up to impress her new neighbors? No way, and that's its charm. Magazine clippings, old photos of military men, New Orleans Saints memorabilia, and whatever else was handy, are hung all over the exposed brick walls in a  dizzyingly crooked fashion. The open kitchen is base for a dozen or so line cooks in dress whites. Across the room is a long counter with old-fashioned diner stools that twirl. Sit yourself down and order the the Famous Ferdi Special (Ferdi being the brother of the original owner), stacked sky-high with baked ham, roast beef, debris ( the flecks of meat left in the pan) and gravy, shredded cabbage, pickles, mayo and yellow and creole mustards. Add cheese and it becomes Ralph (Ralph being Ferdi's son). There are plenty of other wonderful options on the menu, like Mae's Omelet (but not a clue as to who Mae is or was), generously stuffed with black ham. But if the clock says lunch or dinner, y'all get one of those po-boys, for sure.",2005-08-19 19:34:57,positive,positive,2005
548,J6PEFayC3_DVPBAlQGIXeQ,qEYG5IE5dTekjIhdoV31bQ,UeYZgcORV2Veo_BZzdiaTg,5.0,0.0,0.0,1.0,"This place is fantastic.  The bar oozes with history, the staff are fantastic, and you will soon learn that a Pimm's Cup can cure most of what ails you.   In the midst of a crazy Mardi Gras experience, this was the one place where everyone seemed to be an adult, or could act like one for at least 20 minutes.   Don't miss it!",2005-08-20 01:25:35,positive,positive,2005
549,15QXWPrRyg8AiyWO61A1OA,3MYdpmHeNwC6FquRWi3YOg,WZUIlyefoUhuH_VkVCEyAw,4.0,1.0,1.0,0.0,"This is a great metrosexual jeans place.  My spinach salad was really good, very simple and tasted too good for salad.  Split a tiramisu and slice of cheesecake with a bunch of people and both were outrageously delicious.  I got the ahi tuna (I could not decide) and it was lame.  Very unexciting and the cut of meat wasn't that great.  Sorry North, because you are an awesome place, but I wished I could have had a real good dinner too.  I'd recommend going straight from salad to dessert, except someone got a caesar salad that wasn't good.  They have a decent wine selection except they give it to you in two pieces, a regular menu with cheaper wines and a reserve list with most wines over $100.  There didn't seem to be many choices in between.  I thought it was cheesy that they give you multiple cards with wine lists and specials.  I am hoping to go here on a Friday night for drinks soon, as there are desperate foothills housewives in action here.  There was Tucson casual action going on everywhere, my group overdressed on purpose and I saw people in t-shirts and jean shorts.  My epic review of North is over.",2005-08-21 18:14:32,positive,positive,2005
550,DDEmKjMA1oWfMeJYi41c_A,FYXBmAOQ6WZEV3NbnRKWFA,9PZxjhTIU7OgPIzuGi89Ew,4.0,0.0,0.0,0.0,"This Stephen Starr place is a real find.  It's special enough to be a go-to destination, but situated in just the right spot and laid-back enough to be a neighborhood hangout.  I love the fresh guacamole and chips, the ""macho nachos"" and the various other tapas-like dishes.  You can either eat inexpensively or splurge a bit and go all out.  My friends and I like to sample the drink menu and I know a few people (including myself) that swear by the frozen pineapple margarita.  FYI, the mojitos are good, but very inconsistent.  Stick with their signature drinks on the menu.",2005-08-22 15:55:36,positive,positive,2005
551,LnrJNpiL8rpikPahMNPgZA,FYXBmAOQ6WZEV3NbnRKWFA,cOXc8c85Ms6dMEAJazLXHQ,4.0,1.0,0.0,1.0,"Great food, great location, good drinks/pitchers (everything is inexpensive!) and Tuesday nights are wing nights.  I'm a huge fan of wing nights when pitchers of some select domectic draft are $5 and the wings run $.25 each.  There's a good crowd, then.  Just about everything I've eaten here is good, butmy favorite meal is the turkey burger.  They mix in some peppers, a few onions and flavoring which results in GREAT burger.  The atmosphere is laid-back, Irish pub, with a good amount of space upstairs as well for the overflow or larger parties sitting together.  Great place for lunch or after-work happy hour.",2005-08-22 16:24:49,positive,positive,2005
552,C2tAGLsogBVOHioWaxNzhw,je5k8a3qIOM0VJE5MaxsfQ,dG-gZOWzn8iO1Rvv_fbXxA,4.0,2.0,2.0,3.0,"OK, I'm not a local, but the two times I have visited Phillie, I have always had fun at Silk City. The diner itself has good food, beautiful tables, great view, and the waitresses are sassy and actually good at their job. Casual, hip, kinda hipsterish, but good ambience and open late. Fun fun fun. AND it connects to the lounge, a velvety red lounge with comfy places to sit and pass out on. The bar is smaller and the bartender is great and the drinks on tap were well poured and one can SMOKE in there...yippie!",2005-08-23 22:10:31,positive,positive,2005
553,Uki1otnC90_A7Eej85fT8A,3MYdpmHeNwC6FquRWi3YOg,5-C5RlquVu2JUeXXy-MGKw,3.0,0.0,0.0,0.0,"Seri Melaka was ok for lunch.  This place is a Malaysian and Chinese food restaurant.  Tried their curry with chicken and a spicy noodle dish with tofu.  The chicken curry was good, but not great.  The spicy noodle dish with tofu tasted like chow fun (?) with tofu and I did not find it spicy.  There was an excess of bean sprouts on it.  The service wasn't too good.  I guess it is an option for a lunch, if you're feeling like something different.  However, that experience at dinner would have been disappointing.  I have had dinner there something like a year ago and it was good.  It can always be fun to try.",2005-08-24 04:40:30,neutral,negative,2005
554,85bdTWBTPMqtAwL_FPv6dg,KKOM5feU4TzZmUEY24y02Q,8Wq0LZSuHdPTlleQD5sU_w,3.0,3.0,0.0,1.0,"Reasonbly good bubble tea just a few blocks from Penn.

We did not try the food, but were annoyed that they were rude when we sat down at the only seating (in the dining area) without ordering food.  That might be understandable during lunch or dinner, but not in the mid-afternoon when the place was otherwise empty.",2005-08-24 15:08:56,neutral,negative,2005
555,Qydz7Qk9d8p-Iwo-5I_mTg,serHggq-_EzRisiggeEWOw,XnQ84ylyAZwh-XfHGGNBbQ,4.0,0.0,0.0,0.0,"My friends and I had just gotten out of the House of Blues and were hungry . . . sure all southern food tastes like heaven to outsiders but we wanted a local opinion and Coops Place was a name that came up time and again. If you want to get away from some of the crowds in the streets and enjoy a nice southern meal, throw back a beer and watch whatever game was on the tv . . .this is the place to do it. Try the rabbit jumbalya . . .oh my god! Every time I go to New Orleans Coops Place is always a stop",2005-08-26 21:26:26,positive,positive,2005
556,q93mZM3HMm8YaZL8iKhqyA,3MYdpmHeNwC6FquRWi3YOg,2njTjQ35skXN171KoobeGg,3.0,0.0,0.0,0.0,"Decent espresso did nothing to ward off sleepiness as usual.  I don't know, didn't seem laid out right.  Felt like sitting in someone's house with tons and tons of coffee shop tables stuck in it.  And the walls seemed pretty plain.",2005-08-27 18:54:38,neutral,negative,2005
557,3fXPJRpOuDj9jnhsAe8iNg,3MYdpmHeNwC6FquRWi3YOg,6zxPHDdLUNhCSLSeHlCVNg,5.0,0.0,0.0,1.0,"The cake was really rich and I was too full for it.  The pieces of cake are huge.  They have games, cards, etc and it's open late.  Something Sweet is a great place.  Very friendly people work there.  My party was given free food in honor of the place being open for two years.  The staff is way, way too nice.  A tiny fly landed in some tea and they brought a new cup, warmed the cup, and took it off the bill.",2005-08-27 19:05:47,positive,positive,2005
558,g0g1ogm0u1oeezgoo7x_Jg,GR1A-sSEgU64aU30FWJhew,OsmHS0f9VPqrU7s3e5uVGA,4.0,1.0,1.0,0.0,"I have liked everything I have had here. Very good split pea soup, excellent oxtails,and good steaks. Each meal comes with wine,salad soup, beans, fries your choice of a main dish and desert. Everything is served family style. Family style dining  means you get seated with other diners. Good when it works bad when you get seated next to cell phone using twits. The food is worth the risk of bad table mates.",2005-08-27 19:29:04,positive,positive,2005
559,lqmw2W70zHr-HZ5uU0143A,CrJlQ1NYEIfmMz5RuUhMvA,PwbaCaNFxHwiB2Q9Nwo90w,4.0,1.0,0.0,0.0,I bought a really great LOVIE leather bag/bookpack made in France here a few years ago.  They have another location in Chicago which sells similar items but the St Louis store has more fun accessories and purses.  Great place to find something unique from the rest of the crowd.,2005-08-28 05:20:16,positive,positive,2005
560,_rlIb1KUYoJuwQ3zSj1Uzg,CrJlQ1NYEIfmMz5RuUhMvA,OrgT05tCfUi88UAmzzqioA,4.0,0.0,0.0,0.0,"This theatre is the only one that shows all the artsy/indie/foreign films in the city.  It's kind of like the Music Box in Chicago but smaller.  When I was in St Louis, they were playing this really bizarre and visually extravagant movie series, The Cremaster Cycle. Interesting stuff. Anyways, the theatre is in the heart of all the fun places so check it out.",2005-08-28 05:26:22,positive,positive,2005
561,xC66uKQcn1FHZajdSmgRLw,gZ-CewXerXlytUGV-4nFRA,leXPdmhrrc9Uov1B-zn-WA,3.0,1.0,1.0,0.0,"mmmm, Side by Side Milk shake-- you get 2 flavors poured side by side in one glass, tasty & fun-- all in one! 

The steakburgers are okay, but you can get better burgers elsewhere. Steak n' Shake is a chain and is a step above a fast food joint.",2005-08-28 16:13:40,neutral,negative,2005
562,D941m_bR3JeIqks5IF4Gcg,iL-5xEeaQWpESDgKdl-Krw,GV50rl_ahHaZCuTCd4o1Cg,5.0,1.0,1.0,1.0,"Gino's is my favorite restaurant in Boise. Boise doesn't really have any legit 'fine dining' spots, so I call Gino's my favorite restaurant, even though they fired my sister. Boise has had a few really good restaurants in the past- Sogno's, Amore, and, most notably: Desert Sage. Unfortunately, these are all closed now. Gino's is hands down the best Italian in Boise and also the best finer dining place, though Richard's is up there. I've yet to go to Red Feather, but it seems a bit cheasy. I've also heard that The Milky Way is good.",2005-08-29 02:29:08,positive,positive,2005
563,222__RBpLDlZSedZIVYRuQ,iL-5xEeaQWpESDgKdl-Krw,Ps8KgiyJhPqhkjWBklPimg,5.0,0.0,0.0,1.0,"Delicious, order a Cali Motxo. The burgers here are in competition with Hawkins for best burger in Boise. Also good is the Lamb Grinder with some crouquetas & tiber sauce....mmm. I don't like flan but apparently the flan here is rad. If you go, though, nothing finishes the meal up better than Basque rice pudding and a coffee.",2005-08-29 02:33:15,positive,positive,2005
564,KZ3QWIlxsXPwdtmmfBvSkQ,PO-U11FmTDiqCEqtilFjVQ,nIAbuktMEzVjT4P9pG89rQ,5.0,0.0,0.0,0.0,"You'll rarely see me rate something with a perfect rating, but Buddakan is deserving of it. It's family style Japanese fusion and it's Steven Starr's best restaurant. I've been there with parties of 2 to parties of 20 and have been there for lunch and for dinner.  The portions are good size -- don' t count on finishing an appetizer and an entree per person.

Reservations are a must and a large group is recommended that way you can try more things.",2005-08-29 04:14:34,positive,positive,2005
565,Zh9FLFWd0hBsb0l-JpbdDQ,PO-U11FmTDiqCEqtilFjVQ,iaIMwEN1jzLP9POgieTklQ,1.0,3.0,0.0,0.0,"So technically this is not a review of  Sears, but Sears.com. The only thinkg that I can say is that we ordered $3000 in appliances after having called 3 different numbers to get our questions answered. Living in South Philadelphia we have some special delivery conditions. We were told that  Sears would deliver regardless of the circumstances.

Untrue. The drivers refused to deliver. We asked some friends and found ABC Appliances in New Jersey and they took good care of us.",2005-08-29 04:44:03,negative,negative,2005
566,lw9zBFGg-Kz6VS3ss7pBqA,PO-U11FmTDiqCEqtilFjVQ,jTte5VqpigirUT8vabQctg,5.0,10.0,3.0,2.0,"These guys are great. Read my review on Sears and you will know our dissappointment with having $3000 in appliances not be delivered. We heard about these guys and they lived up to what  people told us about them. They delivered a refrigerator, washer and dryer through our front window with the washer and dryer being dropped down through a trap door in our livingroom floor. Thanks guys.",2005-08-29 04:53:13,positive,positive,2005
567,PQk2_OLWDV23OaNaOhj5dg,PO-U11FmTDiqCEqtilFjVQ,mf0OyZ6DX2iKUFIV9TqFRQ,3.0,0.0,0.0,0.0,"There are many reason's to stop at Moriarty's.
- You're looking for a good selection of draft beer.
- It's after midnight and you're hungry.
- You need to be abused by Dick the bartender.

I'd give them an extra half star if I could.",2005-08-29 05:14:35,neutral,negative,2005
568,SyFo2i_At6LtOrp1WOlNsQ,3MYdpmHeNwC6FquRWi3YOg,duyoUwRNcsudbl9wlu25cA,3.0,3.0,1.0,1.0,"This is a newly renovated safeway.  It is a good, but not great, grocery store.  There is nothing special about this Safeway -- if you've been to a new Safeway in a major city -- it's just been recently updated to that style.  They are consistently out of popular items, crowded, there's not enough space and some sections are quite disorganized.  Everyone who goes here is snobby so don't expect much if you feel like talking to somebody in line, since you'll definitely be waiting in one.",2005-08-30 02:57:49,neutral,negative,2005
569,8ChRkpRcRFs_tvfu2LfC_g,3MYdpmHeNwC6FquRWi3YOg,XG2PylJYEbP6B6xViHMZWg,4.0,0.0,0.0,0.0,"This is a nice Barnes and Noble location.  It's huge enough for the traffic that goes through, the staff is really nice, and books are kept in order.  If you're near this one, don't bother with the Broadway location, although that one is OK too.",2005-08-30 03:02:13,positive,positive,2005
570,iScFhlyUh_5UJVvcJA0PHA,3MYdpmHeNwC6FquRWi3YOg,1teRq-Q6XG6l-WoinZFX0g,4.0,0.0,2.0,0.0,"A decent place to take a walk at night.  Some areas are not well lit, though.  It worked real nice as a conversational medium.  Much like some of my other college reviews this rating does not reflect the educational qualities of the university.",2005-08-30 03:07:12,positive,positive,2005
571,gyzM8cuj5opC7pEq1F3lTw,rEfGTtQXrFavj2bqYT9pBA,c-iKAO2GBzSKjm7y1Oljcw,4.0,0.0,0.0,0.0,"I've been here twice, and both times been quite satisfied.  Wonderful seafood - red fish included.  I ate in the bar one time, great atmosphere.  Always a wait for a table. 

oh, and I had the sweetest waiter.  wish I remembered his name so I could write about him... oh well.",2005-08-30 17:43:49,positive,positive,2005
572,E4RviOXPkdFewEf3l71G0g,_BHTC7nyCBoZcfiiD5cOXg,6RBZfirnzE4NahJTn1UPNA,5.0,1.0,2.0,1.0,"At first glance, this nondescript - except for its vivid turquoise paint job - shack hardly looks like the type of dive Julia Child would have visited once, let along frequented on a regular basis. But this was in fact a favorite of the grande dame of French cuisine, who spent her final years in upscale Montecito, the lush enclave of the rich and sometimes famous located at the eastern end of Santa Barbara. I'm not sure if Julia was forced to line up with the rest of the regulars who do just that, often up to an hour, all day long throughout the year. The tiny kitchen specializes in gourmetized versions of the street food sold on corners in sleepy little Mexican towns. There are no chips and dip here, nor is it a place where the same four ingredients are combined in twenty different preparations. Tamales are overloaded with corn, onions, chayote, and pasilla peppers. Tacos, made with thick, handmade corn tortillas, bear little resemblance to those found in Tex-Mex joints - taco de rajas is a mix grilled pasilla chiles and onions smothered with melted cheese, which also blankets the taco de calabacitas, a combination of tender marinated pork and stewed zucchini. The specialty of the house is a pasilla chile stuffed with grilled pork, roasted until it's just barely charred. Each item has its own texture and spices, and no two taste alike. Obviously, Julia knew a good thing when she tasted it.",2005-08-31 17:04:39,positive,positive,2005
573,DPwji7p1lAFHE4JYqgBmow,_BHTC7nyCBoZcfiiD5cOXg,RHgj2ssSXnS0VA7DRvKomg,4.0,0.0,1.0,0.0,"Dark wood, mellow jazz, and candlelight join forces to create a warm ambiance in a large but uncluttered dining room. The menu is primarily American comfort food with a British twist. The creamy potato-leek soup was lighter than expected, as were oversized lobster ravioli in a tarragon-infused cream sauce, leaving plenty of room for tender and flavorful pepper-seared beef tenderloin with dense mashed potatoes flecked with rib meat and onions. A vegetarian special of pecan-crusted thyme pancakes with Gruyere sauce and grits was both filling and satisfying. For dessert, the liquid-center chocolate cake with coffee ice cream and mint leaves and the fresh berry souffle were superb. Sadly, the outstanding cuisine - in artistically-arranged presentantations - was not matched by the service. An arrogant, pretentious waiter, clad head-to-toe in black, acted as if he was doing us a favor when fulfilling any request, and made sure he took his time doing it. His disdainful attitude was enough to put a damper on the meal, and lose a star for this otherwise excellent dining spot.",2005-08-31 17:32:16,positive,positive,2005
574,-gNMjKldHiIK-G2704i9ew,PO-U11FmTDiqCEqtilFjVQ,RMBFktG5V1fmCTJSisLvMg,1.0,12.0,2.0,0.0,"So, this guy (these guys?) did the last piece of work on our remodel job when the original plumber  that was contracted started having health issues.  He's done work on many house on my block, so I figured I'd continue to give him business.

I'm sitting here after having to make and appointment a week in advance. I made the appointment for before noon, because I have to start getting ready for work at 2pm.  So far he's no-call, no-show. I had to call his office (11:40am) to find out that he doesn't know when he'll be able to make it out. This is just to get an estimate.

I ready hate it when people waste my time.",2005-09-02 18:12:52,negative,negative,2005
575,MUfQ0EODAXErxJglywpf0Q,5F_ASUSCHFf3YotkKioZ5w,h4RaM9E8C0d20Uw-nLR5aw,5.0,0.0,0.0,1.0,"The best children's museum we've visited, and certainly the largest.  I heard it is THE largest in the nation, and I wouldn't doubt it.  Several floors of exhibits, covering science, history, literature, you name it.  Visiting the Mr. Rogers Neighborhood exhibit (a large section modeled after the set on the TV show, complete with trolley) was bittersweet - what a hero.  Wooden Eames lounge chairs in the library...now that's starting them off right.  Part of a national network of children's museums, so ask if your local membership will get you in for free.",2005-09-03 05:07:32,positive,positive,2005
576,3G3tJfnE3_EAFSxPejZs7Q,3MYdpmHeNwC6FquRWi3YOg,tsqW6mp1zYxU1ZCTuGHh6Q,4.0,1.0,0.0,0.0,"Cool wine bar, very hidden though.  They have really good creme brulee.  They have two TVs, and the TVs sound was playing over the speakers (no music, etc) which was a little irritating.  Also it was really almost empty which was kind of weird.  But it's a cool place if you like wine or creme brulee I guess.  A little bright inside.",2005-09-04 18:46:00,positive,positive,2005
577,eflXHGxwhUKmk_Yr5I9CoQ,gZ-CewXerXlytUGV-4nFRA,uZsStnH9w2xY15og9VsQZA,3.0,0.0,0.0,0.0,"My husband and his friend picked this place at random for us to eat dinner at one night when we were in Ybor City. We got a table by the window overlooking Seventh Ave so we could watch all the people strolling by. The decor was casual and had a retro feel to it with framed balck & white celebrity pictures hanging on the walls.

The menu was made up of a combo of American, Italian, and Latin food. We ordered some sizzling garlic shrimp, lasagna, and a grilled fish sandwich. The food was okay but nothing that would make me eager to go back there again. Prices weren't too bad though.",2005-09-05 15:03:25,neutral,negative,2005
578,8pWWx0ZHH3x5FXuEN9lpEA,58yhbFfNHjULDZx0FD-Dvw,5-C5RlquVu2JUeXXy-MGKw,5.0,0.0,0.0,1.0,The food is always tasty! Try the Lemak and the curry dishes. Yummo! And it's never ever crowded!,2005-09-06 07:31:19,positive,positive,2005
579,LSU60cm7OgSUxAYwtxIHFg,3W-lOOaIVQZONZP83kab6g,1Pxg1AMf0rEn9QF__ZYoWw,4.0,1.0,0.0,0.0,"Above-average, creative sushi in a cozy, hip space in a great location.  Perfect for grabbing a bite before a concert at The End or Exit/Inn.  Try the signature Choo Choo Roll, the Crazy Roll or the Samurai Roll.  For sushi snobs too good for rolls, the real stuff is also very good.",2005-09-06 17:57:13,positive,positive,2005
